LastLoginDate,CustomerClass,NoRekCustomer ,CustomerName,Country,City,Region,Umur,Category,TipeProduct,TransPerMonth, Balance ,SalaryPerMonth,Kids,Houses,Vehicles
12/3/2012,Standard Class,FUR-FU-10001935,Dean Katz,indonesia,Palembang,Region A,52,menikah,Mandiri Deposit,37," 391,887,589 ",28817547,3,1,0
5/31/2012,Platinum Class,OFF-PA-10001950,Stephanie Phelps,indonesia,Balikpapan,Region C,64,menikah,Mandiri Deposit,67," 212,652,625 ",184997521,1,1,2
5/31/2012,Platinum Class,OFF-PA-10002254,Stephanie Phelps,indonesia,Balikpapan,Region C,35,menikah,Mandiri Deposit,121," 960,302,194 ",34328543,3,1,1
5/31/2012,Platinum Class,OFF-ST-10001590,Stephanie Phelps,indonesia,Balikpapan,Region C,58,menikah,Mandiri Consumer Loan,69," 478,035,746 ",125743290,0,1,0
6/26/2012,Gold Class,TEC-AC-10004708,Laura Armstrong,indonesia,Surabaya,Region B,55,single,Mandiri Deposit,124," 497,412,449 ",164990852,0,1,1
10/31/2012,Standard Class,OFF-EN-10001509,Mary Zewe,indonesia,Balikpapan,Region C,21,menikah,Mandiri Deposit,3," 353,926,782 ",7927976,1,0,0
5/4/2012,Gold Class,FUR-FU-10002671,Alan Schoenberger,indonesia,Padang,Region A,77,menikah,Mandiri Deposit,155," 715,739,425 ",67171162,0,1,1
1/2/2012,Standard Class,OFF-LA-10004544,Victoria Wilson,indonesia,Padang,Region A,49,single,Mandiri Deposit,119," 687,270,477 ",62525254,3,0,2
1/2/2012,Standard Class,FUR-BO-10004695,Victoria Wilson,indonesia,Padang,Region A,70,menikah,Mandiri Deposit,183," 741,982,560 ",32647676,1,1,0
1/2/2012,Standard Class,TEC-PH-10002844,Victoria Wilson,indonesia,Padang,Region A,41,single,Mandiri Deposit,84," 133,740,597 ",170522612,3,1,1
1/2/2012,Standard Class,TEC-MA-10000864,Victoria Wilson,indonesia,Padang,Region A,20,single,Mandiri Saving,167," 806,260,302 ",123564039,2,1,0
1/2/2012,Standard Class,TEC-AC-10000109,Victoria Wilson,indonesia,Padang,Region A,53,single,Mandiri Deposit,30," 572,158,071 ",19392704,1,1,0
12/20/2012,Standard Class,OFF-PA-10004071,Maya Herman,indonesia,Padang,Region A,50,single,Mandiri Deposit,79," 730,647,733 ",86041629,0,1,0
8/9/2012,Standard Class,OFF-AR-10001026,David Smith,indonesia,Surabaya,Region B,58,single,Mandiri Deposit,163," 219,933,980 ",89771893,3,1,2
8/9/2012,Standard Class,FUR-TA-10003748,David Smith,indonesia,Surabaya,Region B,61,single,Investment and Bank Insurance,47," 818,756,949 ",132961596,2,1,2
8/9/2012,Standard Class,OFF-ST-10002485,David Smith,indonesia,Surabaya,Region B,52,single,Mandiri Consumer Loan,194," 570,166,887 ",121802963,0,1,0
12/14/2013,Standard Class,TEC-AC-10001772,Ken Heidel,indonesia,Bandung,Region B,25,single,Mandiri Deposit,88," 417,871,975 ",7884048,2,0,1
6/27/2013,Standard Class,OFF-AR-10003045,John Grady,indonesia,Padang,Region A,44,single,Mandiri Deposit,54," 907,178,238 ",148680031,1,1,2
6/27/2013,Standard Class,OFF-ST-10000689,John Grady,indonesia,Padang,Region A,29,single,Mandiri Consumer Loan,177," 281,508,118 ",85907436,3,0,1
7/18/2013,Standard Class,OFF-ST-10003479,Ruben Ausman,indonesia,Balikpapan,Region C,38,menikah,Mandiri Consumer Loan,171," 244,075,235 ",184718478,2,0,2
7/13/2013,Standard Class,TEC-PH-10000149,Kristen Hastings,indonesia,Balikpapan,Region C,62,menikah,Mandiri Deposit,149," 591,257,549 ",190431777,2,0,0
12/12/2013,Standard Class,OFF-FA-10000304,Janet Molinari,indonesia,Padang,Region A,39,single,Mandiri Credit Card,191," 964,949,982 ",18839642,3,0,1
12/12/2013,Standard Class,TEC-PH-10002447,Janet Molinari,indonesia,Padang,Region A,33,single,Mandiri Deposit,162," 519,284,239 ",167393747,3,1,2
9/18/2013,Standard Class,OFF-AR-10004930,Jim Sink,indonesia,Balikpapan,Region C,40,menikah,Mandiri Deposit,27," 292,002,649 ",71784196,1,0,2
9/18/2013,Standard Class,TEC-PH-10004093,Jim Sink,indonesia,Balikpapan,Region C,62,menikah,Mandiri Deposit,163," 128,178,440 ",142044385,3,0,0
9/18/2013,Standard Class,OFF-PA-10000304,Jim Sink,indonesia,Balikpapan,Region C,39,menikah,Mandiri Deposit,159," 512,478,355 ",92523375,3,1,0
9/6/2013,Gold Class,FUR-FU-10004848,Jonathan Doherty,indonesia,Palembang,Region A,42,menikah,Mandiri Deposit,106," 598,337,453 ",121066226,1,0,1
12/6/2013,Standard Class,TEC-PH-10000215,Justin Ellison,indonesia,Kupang,Region B,53,single,Mandiri Deposit,29," 551,878,970 ",166398580,2,0,2
12/6/2013,Standard Class,TEC-PH-10001448,Justin Ellison,indonesia,Kupang,Region B,36,single,Mandiri Deposit,143," 29,366,775 ",100625833,2,1,2
12/6/2013,Standard Class,FUR-CH-10000454,Justin Ellison,indonesia,Kupang,Region B,43,single,Mandiri Deposit,120," 372,777,221 ",165550747,1,1,1
12/6/2013,Standard Class,OFF-BI-10002735,Justin Ellison,indonesia,Kupang,Region B,46,single,Mandiri Deposit,100," 965,049,847 ",9257398,3,1,1
12/9/2013,Platinum Class,TEC-PH-10004977,Gene Hale,indonesia,jakarta,Region B,37,single,Mandiri Deposit,104," 545,167,487 ",114936459,1,1,2
12/9/2013,Platinum Class,FUR-FU-10003664,Gene Hale,indonesia,jakarta,Region B,69,single,Mandiri Deposit,5," 115,909,288 ",139932160,0,1,1
3/12/2013,Platinum Class,TEC-AC-10000171,Odella Nelson,indonesia,Mataram,Region B,73,single,Mandiri Deposit,67," 58,905,963 ",7379572,0,0,2
3/12/2013,Platinum Class,OFF-BI-10003291,Odella Nelson,indonesia,Mataram,Region B,52,single,Mandiri Deposit,131," 424,902,974 ",169245215,1,0,0
10/29/2013,Platinum Class,OFF-PA-10004734,Alejandro Savely,indonesia,Balikpapan,Region C,42,menikah,Mandiri Deposit,99," 264,601,252 ",89797314,1,0,1
10/29/2013,Platinum Class,OFF-BI-10002225,Alejandro Savely,indonesia,Balikpapan,Region C,51,menikah,Mandiri Deposit,98," 760,043,248 ",44240923,1,1,1
12/10/2013,Standard Class,OFF-AR-10000246,Ken Black,indonesia,Kupang,Region B,58,single,Mandiri Deposit,51," 718,741,756 ",57105555,2,0,1
12/10/2013,Standard Class,OFF-AP-10001492,Ken Black,indonesia,Kupang,Region B,46,single,Mandiri Deposit,195," 86,370,129 ",138734156,2,1,0
6/13/2013,Gold Class,OFF-LA-10000240,Darrin Van Huff,indonesia,Balikpapan,Region C,61,menikah,Mandiri Deposit,123," 381,441,245 ",107026825,0,1,2
10/29/2013,Standard Class,OFF-PA-10002105,Jonathan Doherty,indonesia,Bandar Lampung,Region A,59,single,Mandiri Deposit,189," 129,463,413 ",21191563,3,0,0
10/29/2013,Standard Class,OFF-ST-10002756,Jonathan Doherty,indonesia,Bandar Lampung,Region A,27,single,Mandiri Consumer Loan,165," 959,191,506 ",177647895,0,0,0
10/29/2013,Standard Class,OFF-PA-10004243,Jonathan Doherty,indonesia,Bandar Lampung,Region A,41,single,Mandiri Deposit,140," 610,860,978 ",74247499,3,0,0
10/29/2013,Standard Class,FUR-FU-10001861,Jonathan Doherty,indonesia,Bandar Lampung,Region A,73,menikah,Mandiri Deposit,10," 280,963,440 ",17772675,0,1,0
10/29/2013,Standard Class,OFF-BI-10002706,Jonathan Doherty,indonesia,Bandar Lampung,Region A,53,single,Mandiri Deposit,144," 819,336,163 ",25885719,0,1,0
9/13/2013,Gold Class,OFF-LA-10000634,Ben Peterman,indonesia,Pontianak,Region C,73,menikah,Mandiri Deposit,151," 607,931,714 ",148405230,2,0,2
9/7/2013,Standard Class,OFF-AP-10000358,Elpida Rittenbach,indonesia,Bali,Region B,41,single,Mandiri Deposit,182," 419,485,441 ",76347044,2,0,2
10/22/2013,Silver Class,OFF-BI-10002412,Michael Kennedy,indonesia,Padang,Region A,70,single,Mandiri Deposit,106," 947,887,626 ",117177456,2,1,2
10/22/2013,Silver Class,OFF-SU-10001225,Michael Kennedy,indonesia,Padang,Region A,21,single,Mandiri Deposit,26," 993,936,917 ",161377816,1,1,2
10/22/2013,Silver Class,OFF-ST-10002406,Michael Kennedy,indonesia,Padang,Region A,32,single,Mandiri Consumer Loan,121," 358,476,842 ",34851642,2,0,2
10/22/2013,Silver Class,FUR-BO-10002545,Michael Kennedy,indonesia,Padang,Region A,34,menikah,Mandiri Deposit,44," 990,899,178 ",187852004,3,0,1
7/17/2013,Standard Class,OFF-ST-10001328,Alice McCarthy,indonesia,Mataram,Region B,31,single,Mandiri Consumer Loan,183," 374,065,711 ",87732224,1,0,0
7/17/2013,Standard Class,OFF-PA-10001950,Alice McCarthy,indonesia,Mataram,Region B,75,single,Mandiri Deposit,99," 452,411,021 ",70781900,1,1,0
4/24/2013,Standard Class,OFF-BI-10004593,Grace Kelly,indonesia,Balikpapan,Region C,39,menikah,Mandiri Deposit,181," 660,336,122 ",112097607,3,0,0
4/24/2013,Standard Class,TEC-AC-10001908,Grace Kelly,indonesia,Balikpapan,Region C,44,menikah,Mandiri Deposit,86," 76,108,048 ",79558819,2,1,0
9/19/2014,Standard Class,OFF-AR-10000940,Sally Hughsby,indonesia,Balikpapan,Region C,24,menikah,Mandiri Deposit,84," 47,296,407 ",31305203,3,0,2
9/19/2014,Standard Class,OFF-EN-10004030,Sally Hughsby,indonesia,Balikpapan,Region C,40,menikah,Mandiri Deposit,125," 445,326,125 ",66354566,3,1,1
9/19/2014,Standard Class,OFF-PA-10004327,Sally Hughsby,indonesia,Balikpapan,Region C,74,menikah,Mandiri Deposit,169," 459,038,858 ",20170752,0,1,1
3/5/2014,Standard Class,OFF-AR-10001573,Sung Pak,indonesia,Balikpapan,Region C,56,menikah,Mandiri Deposit,72," 83,382,647 ",91460292,3,1,1
3/5/2014,Standard Class,OFF-EN-10000483,Sung Pak,indonesia,Balikpapan,Region C,75,menikah,Mandiri Deposit,124," 456,533,741 ",105475927,3,1,2
9/17/2014,Platinum Class,OFF-PA-10002615,Barry Blumstein,indonesia,Balikpapan,Region C,31,menikah,Mandiri Deposit,88," 461,573,794 ",141985183,3,1,0
9/17/2014,Platinum Class,OFF-AR-10001427,Barry Blumstein,indonesia,Balikpapan,Region C,27,menikah,Mandiri Deposit,51," 657,674,699 ",90541790,2,0,0
9/11/2014,Standard Class,TEC-PH-10004093,Linda Cazamias,indonesia,Mataram,Region B,77,single,Mandiri Deposit,193," 388,913,242 ",8665223,1,0,1
10/20/2014,Standard Class,FUR-FU-10004712,Michael Paige,indonesia,Medan,Region A,39,menikah,Mandiri Deposit,98," 469,940,833 ",47967628,0,1,2
10/20/2014,Standard Class,OFF-ST-10000918,Michael Paige,indonesia,Medan,Region A,66,single,Mandiri Consumer Loan,9," 151,864,736 ",173301645,0,0,0
6/4/2014,Standard Class,FUR-FU-10002960,Heather Kirkland,indonesia,Makasar,Region D,40,single,Mandiri Deposit,143," 642,201,286 ",113570767,0,0,1
9/16/2014,Standard Class,OFF-PA-10002230,Brenda Bowman,indonesia,Semarang,Region B,22,single,Mandiri Deposit,125," 956,514,295 ",190920348,1,0,0
10/14/2014,Standard Class,OFF-PA-10000673,Andrew Gjertsen,indonesia,Palembang,Region A,55,single,Mandiri Deposit,106," 915,762,945 ",18713056,3,0,2
10/14/2014,Standard Class,OFF-PA-10004470,Andrew Gjertsen,indonesia,Palembang,Region A,55,single,Mandiri Deposit,167," 757,330,050 ",87596662,2,1,1
10/14/2014,Standard Class,OFF-ST-10000876,Andrew Gjertsen,indonesia,Palembang,Region A,35,single,Mandiri Consumer Loan,83," 456,825,179 ",184488659,2,1,2
10/14/2014,Standard Class,OFF-LA-10002043,Andrew Gjertsen,indonesia,Palembang,Region A,53,single,Mandiri Deposit,79," 595,137,186 ",44928139,1,1,2
11/4/2014,Standard Class,OFF-PA-10000157,Kimberly Carter,indonesia,Balikpapan,Region C,39,menikah,Mandiri Deposit,66," 581,398,971 ",103054552,0,0,2
12/26/2014,Standard Class,FUR-FU-10001934,Cynthia Voltz,indonesia,Padang,Region A,57,menikah,Mandiri Deposit,125," 541,217,077 ",19162482,2,1,0
10/21/2014,Standard Class,FUR-TA-10001539,Ed Braxton,indonesia,Banda Aceh,Region A,44,menikah,Investment and Bank Insurance,101," 536,187,469 ",114279596,0,1,1
10/21/2014,Standard Class,OFF-ST-10000142,Ed Braxton,indonesia,Banda Aceh,Region A,40,single,Mandiri Consumer Loan,77," 787,138,022 ",194615629,3,1,2
11/24/2014,Gold Class,FUR-FU-10003347,Janet Molinari,indonesia,Semarang,Region B,56,single,Mandiri Deposit,186," 499,210,586 ",105263903,0,0,0
11/24/2014,Gold Class,OFF-BI-10001543,Janet Molinari,indonesia,Semarang,Region B,72,single,Mandiri Deposit,61," 627,651,241 ",51761972,3,0,1
10/2/2014,Standard Class,OFF-AR-10000369,Ken Heidel,indonesia,jakarta,Region B,50,single,Mandiri Deposit,89," 914,635,731 ",151169762,3,1,0
11/4/2014,Gold Class,FUR-FU-10001967,Don Jones,indonesia,Makasar,Region D,39,single,Mandiri Deposit,133," 50,454,353 ",137930821,3,0,2
4/1/2014,Standard Class,FUR-BO-10002824,David Smith,indonesia,jakarta,Region B,38,single,Mandiri Deposit,82," 131,578,095 ",132719327,1,1,2
1/21/2014,Gold Class,FUR-CH-10003396,Cynthia Voltz,indonesia,Padang,Region A,41,menikah,Mandiri Deposit,23," 992,327,378 ",105449312,2,1,1
11/13/2014,Standard Class,OFF-PA-10002479,David Bremer,indonesia,Balikpapan,Region C,37,menikah,Mandiri Deposit,16," 555,774,596 ",67540607,1,1,1
12/29/2014,Gold Class,OFF-ST-10003208,Kristen Hastings,indonesia,Balikpapan,Region C,33,menikah,Mandiri Consumer Loan,43," 420,763,573 ",112306514,2,0,2
10/18/2014,Gold Class,OFF-ST-10000798,Saphhira Shifley,indonesia,Jambi,Region A,53,single,Mandiri Consumer Loan,187," 550,316,701 ",128467117,2,0,0
10/18/2014,Gold Class,OFF-PA-10002552,Saphhira Shifley,indonesia,Jambi,Region A,63,single,Mandiri Deposit,192," 411,705,417 ",14270982,0,1,2
9/14/2011,Standard Class,OFF-AP-10000891,Jennifer Braxton,indonesia,Jogyakarta,Region B,25,single,Mandiri Deposit,196," 443,960,783 ",80283918,2,0,1
9/14/2011,Standard Class,OFF-LA-10003148,Jennifer Braxton,indonesia,Jogyakarta,Region B,39,single,Mandiri Deposit,68," 261,977,885 ",69618304,2,0,1
9/19/2011,Gold Class,TEC-MA-10000822,Sean Braxton,indonesia,Semarang,Region B,41,single,Mandiri Saving,19," 544,028,398 ",124499975,0,0,1
9/19/2011,Gold Class,TEC-MA-10003353,Sean Braxton,indonesia,Semarang,Region B,73,single,Mandiri Saving,1," 515,737,160 ",11513994,1,0,0
6/7/2011,Gold Class,OFF-BI-10003982,Bart Pistole,indonesia,Bandung,Region B,64,single,Mandiri Deposit,160," 290,387,434 ",50804728,1,0,1
11/28/2012,Standard Class,FUR-FU-10002505,Dan Reichenbach,indonesia,Jogyakarta,Region B,38,single,Mandiri Deposit,152," 525,457,238 ",13026720,1,0,2
11/28/2012,Standard Class,OFF-ST-10004804,Dan Reichenbach,indonesia,Jogyakarta,Region B,32,single,Mandiri Consumer Loan,39," 814,018,007 ",23401841,1,0,0
11/28/2012,Standard Class,OFF-ST-10001590,Dan Reichenbach,indonesia,Jogyakarta,Region B,52,single,Mandiri Consumer Loan,101," 16,062,626 ",30926680,2,0,0
11/28/2012,Standard Class,TEC-PH-10001580,Dan Reichenbach,indonesia,Jogyakarta,Region B,40,single,Mandiri Deposit,14," 79,985,067 ",159354789,3,0,2
9/29/2013,Platinum Class,OFF-PA-10003039,Muhammed MacIntyre,indonesia,jakarta,Region B,53,single,Mandiri Deposit,178," 513,470,620 ",119783236,1,0,1
12/10/2014,Platinum Class,OFF-BI-10004182,Ken Brennan,indonesia,Semarang,Region B,59,single,Mandiri Deposit,97," 769,703,095 ",133832391,1,1,2
12/10/2014,Platinum Class,FUR-FU-10000260,Ken Brennan,indonesia,Semarang,Region B,72,single,Mandiri Deposit,32," 947,385,903 ",173489158,2,1,2
12/10/2014,Platinum Class,OFF-ST-10000615,Ken Brennan,indonesia,Semarang,Region B,47,single,Mandiri Consumer Loan,177," 571,935,764 ",121765963,2,0,1
7/7/2014,Standard Class,OFF-BI-10000343,Fred Hopkins,indonesia,Palembang,Region A,28,single,Mandiri Deposit,155," 57,630,041 ",41381580,0,0,1
7/7/2014,Standard Class,OFF-PA-10002749,Fred Hopkins,indonesia,Palembang,Region A,55,single,Mandiri Deposit,169," 831,187,231 ",185956176,1,0,2
8/28/2014,Standard Class,FUR-TA-10004915,Allen Rosenblatt,indonesia,Bandar Lampung,Region A,34,menikah,Investment and Bank Insurance,135," 887,997,731 ",127280897,2,0,0
12/10/2014,Standard Class,OFF-ST-10004180,Christine Abelman,indonesia,Pekanbaru,Region A,77,single,Mandiri Consumer Loan,90," 688,730,104 ",149047413,3,1,0
12/10/2014,Standard Class,OFF-EN-10004386,Christine Abelman,indonesia,Pekanbaru,Region A,24,single,Mandiri Deposit,53," 145,459,356 ",191380223,1,0,0
6/9/2014,Standard Class,OFF-AP-10002203,Dorris liebe,indonesia,Bandung,Region B,64,single,Mandiri Deposit,21," 223,029,609 ",108773860,2,0,0
2/3/2014,Platinum Class,TEC-PH-10002293,Dorothy Wardle,indonesia,Medan,Region A,51,single,Mandiri Deposit,45," 878,603,599 ",194353856,1,0,1
2/3/2014,Platinum Class,OFF-PA-10002377,Dorothy Wardle,indonesia,Medan,Region A,41,single,Mandiri Deposit,61," 212,161,497 ",146445289,3,0,0
2/3/2014,Platinum Class,OFF-FA-10002780,Dorothy Wardle,indonesia,Medan,Region A,48,single,Mandiri Credit Card,199," 139,274,358 ",20738384,3,0,2
5/31/2013,Standard Class,OFF-BI-10001670,Maribeth Yedwab,indonesia,Balikpapan,Region C,60,menikah,Mandiri Deposit,31," 878,697,196 ",193148615,0,0,2
5/31/2013,Standard Class,OFF-BI-10001658,Maribeth Yedwab,indonesia,Balikpapan,Region C,36,menikah,Mandiri Deposit,21," 899,508,773 ",76765898,2,0,2
5/31/2013,Standard Class,OFF-BI-10000831,Maribeth Yedwab,indonesia,Balikpapan,Region C,53,menikah,Mandiri Deposit,153," 572,328,363 ",8634093,1,0,0
5/31/2013,Standard Class,OFF-PA-10000357,Maribeth Yedwab,indonesia,Balikpapan,Region C,27,menikah,Mandiri Deposit,138," 199,598,648 ",49262927,2,0,1
11/13/2014,Gold Class,OFF-BI-10003274,Ed Braxton,indonesia,Padang,Region A,68,single,Mandiri Deposit,143," 74,999,594 ",184119644,2,1,0
1/24/2014,Platinum Class,FUR-TA-10001857,Matt Connell,indonesia,Surabaya,Region B,66,single,Investment and Bank Insurance,56," 519,896,229 ",126530344,1,1,0
7/15/2013,Platinum Class,TEC-PH-10002262,Erin Smith,indonesia,Balikpapan,Region C,76,menikah,Mandiri Deposit,40," 539,897,484 ",175143911,0,0,0
11/15/2012,Gold Class,OFF-ST-10000604,Dean Katz,indonesia,Jogyakarta,Region B,27,single,Mandiri Consumer Loan,160," 590,307,944 ",24115025,2,1,0
11/15/2012,Gold Class,OFF-BI-10004738,Dean Katz,indonesia,Jogyakarta,Region B,27,single,Mandiri Deposit,187," 748,727,264 ",56550336,1,0,1
11/15/2012,Gold Class,OFF-SU-10001935,Dean Katz,indonesia,Jogyakarta,Region B,54,single,Mandiri Deposit,117," 894,810,014 ",34659641,1,1,1
6/30/2014,Gold Class,OFF-ST-10001780,Dean Katz,indonesia,Pontianak,Region C,61,menikah,Mandiri Consumer Loan,132," 119,180,746 ",97480605,3,0,2
10/2/2014,Standard Class,OFF-PA-10004530,Ellis Ballard,indonesia,Balikpapan,Region C,51,menikah,Mandiri Deposit,47," 465,718,445 ",72818042,1,1,2
10/2/2014,Standard Class,OFF-BI-10001107,Ellis Ballard,indonesia,Balikpapan,Region C,48,menikah,Mandiri Deposit,28," 907,224,971 ",62817247,2,1,0
10/2/2014,Standard Class,OFF-PA-10004451,Ellis Ballard,indonesia,Balikpapan,Region C,35,menikah,Mandiri Deposit,137," 614,192,744 ",129017949,0,1,2
4/29/2013,Platinum Class,TEC-PH-10003012,Nona Balk,indonesia,Jogyakarta,Region B,36,single,Mandiri Deposit,128," 920,948,773 ",6986801,1,0,1
4/29/2013,Platinum Class,OFF-LA-10004345,Nona Balk,indonesia,Jogyakarta,Region B,37,single,Mandiri Deposit,87," 342,382,257 ",120975654,0,1,2
9/12/2013,Gold Class,OFF-PA-10001204,Giulietta Dortch,indonesia,Palembang,Region A,80,single,Mandiri Deposit,123," 454,742,259 ",21647397,1,1,2
9/12/2013,Gold Class,TEC-PH-10004667,Giulietta Dortch,indonesia,Palembang,Region A,47,single,Mandiri Deposit,169," 230,842,402 ",145573404,2,1,1
8/19/2014,Gold Class,FUR-FU-10003849,Nat Gilpin,indonesia,Padang,Region A,72,menikah,Mandiri Deposit,103," 66,618,788 ",85783281,3,0,2
8/19/2014,Gold Class,FUR-FU-10000010,Nat Gilpin,indonesia,Padang,Region A,76,menikah,Mandiri Deposit,26," 894,415,093 ",144412153,0,1,2
8/19/2014,Gold Class,OFF-BI-10002824,Nat Gilpin,indonesia,Padang,Region A,27,single,Mandiri Deposit,117," 745,216,341 ",92658216,0,0,2
8/19/2014,Gold Class,TEC-PH-10002538,Nat Gilpin,indonesia,Padang,Region A,70,single,Mandiri Deposit,187," 206,637,072 ",96022798,2,1,1
8/19/2014,Gold Class,FUR-FU-10000521,Nat Gilpin,indonesia,Padang,Region A,73,menikah,Mandiri Deposit,200," 272,079,570 ",191521005,2,0,1
11/29/2012,Standard Class,FUR-CH-10004853,Sylvia Foulston,indonesia,Surabaya,Region B,34,single,Mandiri Deposit,186," 438,525,885 ",13255025,0,1,2
11/29/2012,Standard Class,OFF-AP-10000179,Sylvia Foulston,indonesia,Surabaya,Region B,80,single,Mandiri Deposit,10," 448,052,719 ",58195869,2,1,1
11/29/2012,Standard Class,OFF-ST-10001272,Sylvia Foulston,indonesia,Surabaya,Region B,59,single,Mandiri Consumer Loan,36," 599,617,528 ",10299944,1,0,2
11/29/2012,Standard Class,OFF-AR-10004042,Sylvia Foulston,indonesia,Surabaya,Region B,48,single,Mandiri Deposit,74," 686,447,194 ",162941041,3,0,0
10/4/2012,Gold Class,FUR-CH-10001482,Denny Joy,indonesia,Makasar,Region D,64,single,Mandiri Deposit,2," 983,924,132 ",161168648,0,1,0
12/19/2013,Standard Class,FUR-FU-10000732,Justin Deggeller,indonesia,Mataram,Region B,65,single,Mandiri Deposit,11," 732,084,433 ",84564484,1,1,2
4/2/2013,Standard Class,OFF-FA-10003112,Barry Blumstein,indonesia,Balikpapan,Region C,26,menikah,Mandiri Credit Card,159," 174,228,416 ",48980975,3,0,1
4/2/2013,Standard Class,OFF-AP-10002350,Barry Blumstein,indonesia,Balikpapan,Region C,58,menikah,Mandiri Deposit,178," 675,798,688 ",174048899,0,1,1
12/12/2013,Gold Class,TEC-PH-10003273,Anthony Rawles,indonesia,Samarinda,Region C,51,menikah,Mandiri Deposit,192," 469,234,145 ",61855578,1,1,1
12/12/2013,Gold Class,TEC-AC-10001142,Anthony Rawles,indonesia,Samarinda,Region C,61,menikah,Mandiri Deposit,164," 664,148,422 ",48937577,2,0,1
6/20/2014,Standard Class,OFF-PA-10003892,Allen Rosenblatt,indonesia,Padang,Region A,65,single,Mandiri Deposit,168," 50,584,985 ",105100917,3,0,0
6/20/2014,Standard Class,TEC-AC-10001101,Allen Rosenblatt,indonesia,Padang,Region A,53,single,Mandiri Deposit,63," 451,300,348 ",162781524,2,1,0
3/27/2013,Standard Class,OFF-ST-10001522,Sibella Parks,indonesia,Padang,Region A,21,single,Mandiri Consumer Loan,22," 638,790,098 ",70835850,2,1,2
